timestamp,failure_probability,alert_level,Amina Flow,Ore Pulp pH,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,Silica_Rejection_Rate,Selectivity_Index,Avg_Air_Flow,Air_Flow_Std,Level_Std,hour,day_of_week,day_of_month,week_of_year
2017-09-09 20:00:00,0.0,GREEN,496.31,9.20321,302.394,299.034,299.587,374.486,488.33,394.836,391.887,92.62931034482759,75.76253359822368,312.79614285714285,23.57318317798548,56.85218066597086,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,494.261,9.20604,298.839,295.882,294.035,401.218,486.209,391.29,412.71,92.62931034482759,75.76253359822368,308.6874285714286,21.27846138592687,46.5594895462732,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,492.158,9.20886,297.225,299.217,296.632,425.374,583.889,396.424,423.266,92.62931034482759,75.76253359822368,307.11757142857147,16.06526209825767,67.96526905461839,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,486.011,9.21169,296.294,298.348,297.847,437.1,574.595,383.224,428.202,92.62931034482759,75.76253359822368,299.4598571428572,27.19837445772922,64.64834458787311,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,497.041,9.18908,301.075,304.227,301.513,409.114,483.69,385.785,368.509,92.62931034482759,75.76253359822368,314.3978571428571,21.33715589004754,52.32121617743335,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,494.816,9.16081,302.719,303.405,300.586,402.935,554.543,272.284,392.677,92.62931034482759,75.76253359822368,315.85675,25.405280279976576,96.21324017662909,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,495.205,9.22449,298.724,301.399,302.54,398.858,387.151,343.269,365.184,92.62931034482759,75.76253359822368,310.8027857142857,23.52042623950713,50.707778390828096,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,485.045,9.21704,295.737,295.665,299.268,403.619,405.944,423.531,445.998,92.62931034482759,75.76253359822368,298.45342857142856,24.056854857172148,34.701858854424216,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,514.09,9.27375,300.806,296.343,300.863,368.12,423.363,407.288,370.5,92.62931034482759,75.76253359822368,299.1167142857143,35.45662335264638,44.80731490132685,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,491.377,9.22698,299.215,303.039,301.156,378.388,452.053,346.369,350.117,92.62931034482759,75.76253359822368,306.54910714285717,18.18865320276235,59.46792603019995,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,492.872,9.22946,300.041,303.029,301.025,364.778,494.392,383.225,355.577,92.62931034482759,75.76253359822368,304.1892857142857,16.20005543935251,61.89401807236994,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,499.074,9.23195,301.5,297.974,300.058,373.596,613.42,395.515,343.808,92.62931034482759,75.76253359822368,302.18042857142854,18.09557394187082,97.07706514389677,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,489.143,9.23443,302.649,297.483,300.7,375.0,596.542,421.146,352.279,92.62931034482759,75.76253359822368,304.6798214285714,14.630477232699805,90.86324104205545,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,504.766,9.23691,303.745,301.933,300.421,395.172,625.353,429.917,352.711,92.62931034482759,75.76253359822368,307.03450000000004,10.19417138614023,103.6315175623985,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,499.704,9.2394,303.303,307.384,299.595,401.132,467.692,425.77,373.878,92.62931034482759,75.76253359822368,317.01560714285716,26.268102183643887,61.302671406484635,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,501.871,9.24188,302.259,294.945,296.981,376.883,438.265,420.661,410.743,92.62931034482759,75.76253359822368,315.38514285714285,28.51536052977162,53.44141080481994,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,489.18,9.22201,297.794,299.681,305.174,409.514,367.955,373.694,434.008,92.62931034482759,75.76253359822368,311.6816071428571,21.96580487174761,47.11720272792902,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,487.926,9.21451,297.162,293.898,299.114,429.308,454.924,400.697,434.078,92.62931034482759,75.76253359822368,300.82499999999993,28.76209871804674,33.15045863361543,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,504.997,9.24437,300.004,300.055,297.787,408.05,491.44,424.466,427.575,92.62931034482759,75.76253359822368,299.7287142857143,17.95307658605515,50.317559087970764,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,493.925,9.25182,297.729,296.356,298.636,417.274,445.861,407.669,430.86,92.62931034482759,75.76253359822368,302.5171428571429,19.20590177895475,28.33908156004119,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,499.04,9.25431,296.191,297.345,299.57,413.965,396.49,428.027,463.55,92.62931034482759,75.76253359822368,302.1535714285714,16.71673678141304,37.60011166396793,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,499.878,9.25679,298.279,307.507,302.206,423.632,407.164,430.125,469.339,92.62931034482759,75.76253359822368,307.2074285714285,19.85540816215356,38.02666793812194,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,499.878,9.25927,298.608,308.936,302.563,425.0,409.23,430.125,469.546,92.62931034482759,75.76253359822368,308.23985714285715,20.02945372385853,37.92874731400345,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,501.479,9.26176,299.954,303.554,301.987,402.792,588.92,363.505,392.331,92.62931034482759,75.76253359822368,306.8911428571429,17.8032596961771,78.32670682407604,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,501.709,9.26424,300.146,302.783,301.904,399.609,614.672,353.957,381.265,92.62931034482759,75.76253359822368,307.0004285714286,17.249941128954056,89.58602993106416,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,495.85,9.26673,299.955,298.756,301.329,389.723,497.87,364.221,371.634,92.62931034482759,75.76253359822368,305.2447142857142,13.679353429095071,54.88555142857769,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,498.417,9.24685,298.359,293.129,298.334,444.046,507.697,397.596,420.079,92.62931034482759,75.76253359822368,299.0812857142858,23.192778917257016,53.950898393596646,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,498.633,9.21952,296.502,301.987,301.402,419.708,383.037,417.797,459.657,92.62931034482759,75.76253359822368,308.30685714285715,15.729064259395413,41.11418538945038,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,499.035,9.24934,297.785,296.813,298.772,445.709,594.037,371.228,415.412,92.62931034482759,75.76253359822368,300.28157142857145,31.045906084684468,75.03987818677291,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,492.027,9.15799,302.081,301.348,300.543,371.883,594.518,443.687,375.044,92.62931034482759,75.76253359822368,311.78457142857144,18.994064413715694,89.34719371775533,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,485.13,9.34127,297.981,298.195,297.918,412.44,390.39,431.73,420.36,92.62931034482759,75.76253359822368,304.9461142857143,15.896138833841446,36.476231182589494,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,493.542,9.34339,299.413,307.497,304.986,430.039,432.732,429.856,403.873,92.62931034482759,75.76253359822368,308.6412857142858,17.119911134059517,45.87483258046522,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,508.717,9.29793,298.46,297.981,296.117,381.08,416.365,445.707,409.71,92.62931034482759,75.76253359822368,309.14671428571427,19.660494438630696,34.62140780816181,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,501.262,9.30277,296.265,300.864,298.066,414.007,399.575,393.279,407.308,92.62931034482759,75.76253359822368,302.83385714285714,20.178094305695062,42.432305133055905,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,498.821,9.3076,296.352,295.54,298.769,416.045,386.223,309.293,399.482,92.62931034482759,75.76253359822368,300.20957142857145,29.918303711146134,56.03659728503966,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,502.88,9.31244,296.031,294.843,298.448,421.368,414.932,352.126,395.506,92.62931034482759,75.76253359822368,309.2927142857143,20.16507049920965,54.19346695690842,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,494.852,9.32211,296.921,307.399,303.004,447.589,525.839,425.729,393.103,92.62931034482759,75.76253359822368,314.7559285714286,22.446992219501936,52.87152755725994,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,501.374,9.32695,297.829,307.114,302.908,430.831,517.626,444.147,379.194,92.62931034482759,75.76253359822368,316.4856785714286,23.386955833110925,52.993918165874724,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,503.982,9.32855,298.708,302.602,301.268,400.122,575.203,443.953,392.071,92.62931034482759,75.76253359822368,314.1998571428571,22.516791922389633,69.8590068658703,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,511.978,9.31728,295.972,302.088,298.768,433.066,450.154,389.713,391.721,92.62931034482759,75.76253359822368,309.77789285714283,18.80248230944585,43.02822749799307,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,508.151,9.33067,301.758,294.804,300.677,357.029,579.998,409.613,445.288,92.62931034482759,75.76253359822368,307.1505714285714,26.305101177383477,76.5523739643091,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,495.419,9.33809,301.156,303.336,296.879,381.118,579.655,285.889,411.176,92.62931034482759,75.76253359822368,305.52688571428564,23.342659209226678,92.59568162511168,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,509.413,9.32961,299.396,302.473,301.215,372.802,604.399,448.395,420.67,92.62931034482759,75.76253359822368,307.1307142857143,18.897282121284768,83.2672594138039,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,483.807,9.33597,304.102,305.221,299.803,382.397,597.389,457.41,383.187,92.62931034482759,75.76253359822368,302.72114285714287,19.65826617845168,88.66327924875584,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,496.578,9.33491,304.102,294.932,299.141,421.062,467.813,440.921,370.585,92.62931034482759,75.76253359822368,309.56385714285716,20.793923130156493,57.44451667686043,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,489.422,9.33703,303.347,299.983,296.345,373.77,455.572,447.477,394.2,92.62931034482759,75.76253359822368,303.51114285714283,22.68977270657841,42.52294721228818,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,496.648,9.33279,303.661,302.595,300.806,396.868,474.794,350.947,428.734,92.62931034482759,75.76253359822368,309.30704761904286,15.31998265208288,64.73355461096995,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,494.152,9.33173,302.313,301.499,300.775,382.988,511.558,391.671,451.429,92.62931034482759,75.76253359822368,312.95071428571424,21.10876709422167,60.07515126271506,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,507.331,9.28826,302.02,303.576,300.557,368.137,601.976,385.423,359.746,92.62931034482759,75.76253359822368,317.98209523810004,28.529939686377467,96.81336283602097,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,492.193,9.33385,304.071,297.466,299.862,409.512,480.778,345.88,391.671,92.62931034482759,75.76253359822368,311.9036666666714,23.920538548379973,64.15566231106517,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,505.274,9.37382,300.366,297.369,297.813,408.786,463.936,413.446,376.126,92.62931034482759,75.76253359822368,310.5639047619,22.784671632401064,36.20535727722388,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,499.865,9.29309,300.569,296.414,297.534,366.724,465.812,462.548,392.316,92.62931034482759,75.76253359822368,312.3159047619,23.1794188129802,53.39763275562656,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,504.311,9.28342,302.697,302.454,300.366,394.831,599.959,391.568,360.762,92.62931034482759,75.76253359822368,314.1568571428571,23.79999220888227,92.77904238719923,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,479.4,9.34021,298.359,293.928,297.793,409.822,444.632,414.403,421.156,92.62931034482759,75.76253359822368,301.9195142857143,13.019501515729978,30.6216719979883,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,501.76,9.35082,303.158,299.249,300.121,434.276,511.165,448.494,375.468,92.62931034482759,75.76253359822368,301.925,20.941347266432818,70.89705138673493,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,498.646,9.34445,301.209,302.176,302.26,435.092,417.993,382.409,383.372,92.62931034482759,75.76253359822368,304.8584285714286,15.080080026944403,54.43616674207902,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,501.876,9.34551,300.526,298.772,301.872,406.499,422.511,367.58,378.275,92.62931034482759,75.76253359822368,302.5008571428571,25.5599810669503,50.037599948629115,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,489.287,9.34657,302.243,302.142,301.154,371.536,464.477,382.542,384.08,92.62931034482759,75.76253359822368,306.2435357142857,24.220471976386598,55.638278423693,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,502.18,9.34763,302.563,298.279,301.025,366.74,594.736,392.496,382.77,92.62931034482759,75.76253359822368,305.0489285714285,15.071644647119557,89.834429506785,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,502.684,9.34869,303.124,303.116,299.717,388.06,580.64,386.1,371.575,92.62931034482759,75.76253359822368,308.5274642857143,16.038590771186705,84.11018764040871,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,496.077,9.34976,302.848,302.042,300.985,412.105,501.705,408.149,367.797,92.62931034482759,75.76253359822368,314.8070000000001,25.355069052689775,69.28062469853347,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,496.687,9.35188,301.724,298.454,296.743,427.511,580.238,453.335,398.955,92.62931034482759,75.76253359822368,297.08714285714285,20.578106135960542,84.18402457202232,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,497.686,9.35294,301.278,297.265,296.566,406.806,510.804,381.493,432.877,92.62931034482759,75.76253359822368,296.7554285714286,27.391375831680687,61.042783998485156,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,502.727,9.354,297.688,291.641,295.32,415.497,479.911,400.096,465.362,92.62931034482759,75.76253359822368,300.8261428571428,26.851888930629382,45.319364093172396,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,502.501,9.35506,298.753,308.648,302.011,421.567,627.423,407.389,474.793,92.62931034482759,75.76253359822368,307.41682142857144,19.25108387355235,76.09503611462257,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,497.132,9.35612,299.235,302.641,303.223,415.957,466.056,396.298,452.167,92.62931034482759,75.76253359822368,309.0030714285714,15.825160579565933,37.259408014876556,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,503.991,9.35718,299.827,305.504,302.29,402.901,394.091,394.757,422.255,92.62931034482759,75.76253359822368,313.9558928571429,22.612234347000964,42.7043277136661,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,501.223,9.35824,300.113,304.059,301.564,398.459,407.317,392.463,421.43,92.62931034482759,75.76253359822368,318.29228571428575,28.451088717975193,46.76135607172516,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,502.041,9.3611,301.078,295.28,300.72,384.138,490.728,400.587,383.738,92.62931034482759,75.76253359822368,304.1117142857143,19.52784332446268,49.63576268799592,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,502.319,9.36428,300.873,304.576,300.4,371.046,521.871,376.965,354.404,92.62931034482759,75.76253359822368,303.4308571428572,21.842042505441754,56.69047999947988,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,497.149,9.36746,302.109,300.004,301.111,372.45,502.966,380.03,355.04,92.62931034482759,75.76253359822368,314.5251428571429,25.75879967071818,54.96510636671927,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,497.765,9.37064,300.67,286.741,295.666,369.741,485.49,396.094,367.091,92.62931034482759,75.76253359822368,310.1926666666714,25.191236972855993,45.97905116774067,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,506.741,9.27858,301.95,298.335,300.424,375.089,587.772,403.834,367.616,92.62931034482759,75.76253359822368,305.97985714285716,19.23899359312203,89.75242189065484,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,485.406,9.34233,297.761,299.204,300.768,415.897,451.969,456.154,414.305,92.62931034482759,75.76253359822368,309.043,21.422395213109727,42.057017004130415,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,492.556,9.33915,299.678,292.807,298.012,406.182,597.759,288.975,426.581,92.62931034482759,75.76253359822368,303.41634285714287,19.41280039620397,94.22855424874948,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,507.108,9.377,299.995,299.893,297.645,432.533,598.794,406.651,396.534,92.62931034482759,75.76253359822368,315.9827142857143,29.354326709557284,71.43865473124143,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,498.948,9.38018,299.184,299.37,298.253,438.518,584.932,412.496,402.356,92.62931034482759,75.76253359822368,305.5005714285714,27.08741836386493,64.56094753980999,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,520.234,9.55184,301.288,301.091,299.354,400.278,571.308,380.967,393.574,92.62931034482759,75.76253359822368,311.5501428571428,21.900720569793833,80.02159083201055,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,503.54,9.3929,300.146,294.434,304.541,374.219,420.246,408.843,461.27,92.62931034482759,75.76253359822368,306.6273571428572,18.730900851966265,42.28113312780806,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,503.54,9.39608,301.246,302.68,302.525,369.984,422.083,388.758,429.519,92.62931034482759,75.76253359822368,311.41317857142855,24.910350055546818,33.33318100060432,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,505.063,9.39926,301.465,303.773,301.941,363.617,442.607,328.392,379.598,92.62931034482759,75.76253359822368,309.86,17.68131333734384,62.58575088324056,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,519.55,9.40244,302.194,307.855,301.357,364.445,449.882,334.651,345.145,92.62931034482759,75.76253359822368,304.9462857142857,19.3295747471268,62.3669794213481,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,506.226,9.40562,301.065,299.036,301.428,379.13,537.525,350.845,340.8,92.62931034482759,75.76253359822368,309.79714285714283,22.806681144119228,83.81598413929227,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,510.55,9.4088,301.537,296.522,301.099,382.682,521.721,395.818,335.475,92.62931034482759,75.76253359822368,308.13712857142855,19.220161905727572,80.4054959872295,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,497.87,9.41198,301.319,305.184,299.929,391.91,532.39,452.345,336.201,92.62931034482759,75.76253359822368,306.78068571428565,15.547382513618228,87.479456016555,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,522.749,9.45273,300.574,301.141,300.366,404.704,616.44,427.461,350.269,92.62931034482759,75.76253359822368,312.69007142857146,22.828566403427846,87.91583252937627,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,505.13,9.38972,299.932,296.151,303.79,381.722,424.819,411.487,459.832,92.62931034482759,75.76253359822368,304.82439285714287,19.09461890377383,41.24843034127538,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,512.244,9.41516,301.428,292.895,299.707,375.892,497.454,452.272,352.165,92.62931034482759,75.76253359822368,304.13031428571423,17.92322370998296,76.80632951441041,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,509.45,9.42469,297.735,296.422,297.022,405.891,600.38,277.94,417.615,92.62931034482759,75.76253359822368,301.74142857142857,16.419967385850104,103.55788797208108,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,508.527,9.42787,297.145,297.796,298.422,423.45,580.704,386.391,434.637,92.62931034482759,75.76253359822368,313.4888571428572,26.19953296930164,70.76185234257494,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,508.929,9.43105,296.159,300.539,299.338,450.481,553.723,434.307,449.447,92.62931034482759,75.76253359822368,313.1775238095286,25.18755802483362,52.976900103904214,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,503.466,9.43423,295.789,295.559,298.394,445.428,391.564,473.083,467.445,92.62931034482759,75.76253359822368,309.03804761904286,20.80252272666151,47.229840692188695,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,499.284,9.43741,296.48,304.815,303.086,405.153,362.762,487.862,476.138,92.62931034482759,75.76253359822368,313.7888571428571,20.61385541675445,57.88372005396436,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,507.757,9.44059,298.815,306.958,302.828,377.529,524.105,431.503,471.329,92.62931034482759,75.76253359822368,311.07,20.773138183721787,53.71107795861288,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,514.697,9.44377,299.086,300.773,302.2,387.345,470.747,352.247,441.317,92.62931034482759,75.76253359822368,304.89685714285713,23.809456296666188,52.39913676451805,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,509.185,9.44695,298.866,304.212,301.397,408.65,440.443,307.704,387.421,92.62931034482759,75.76253359822368,307.7488571428571,14.054380223837342,56.642227709587495,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,510.841,9.42151,299.17,297.658,295.147,384.21,579.51,307.424,399.209,92.62931034482759,75.76253359822368,304.1192857142857,23.84835488186613,95.66911172145076,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,523.682,9.50468,298.29,304.053,298.326,455.948,488.488,417.774,442.5,92.62931034482759,75.76253359822368,312.6832857142858,23.20755598732366,32.52896044772295,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,518.913,9.45013,299.373,302.294,300.519,416.698,441.058,341.127,354.597,92.62931034482759,75.76253359822368,311.94589285714284,21.265993569476684,48.638621236724255,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,511.977,9.38654,298.794,304.16,299.824,420.859,439.0,424.301,448.151,92.62931034482759,75.76253359822368,301.5067142857143,17.034252842574627,37.01817289039071,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,514.526,9.45768,303.433,303.194,299.354,387.33,547.212,445.074,373.779,92.62931034482759,75.76253359822368,315.5818571428572,24.314926413135414,73.60159131852413,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,521.076,9.46015,301.667,300.617,296.146,409.24,549.968,448.633,405.544,92.62931034482759,75.76253359822368,301.69685714285714,34.47372324166418,68.03170331298978,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,513.896,9.46262,300.882,299.02,297.527,435.276,435.107,430.941,428.919,92.62931034482759,75.76253359822368,309.3021428571428,18.550945810825677,29.51891634593139,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,510.581,9.4651,299.903,296.481,298.671,411.601,386.447,411.22,441.645,92.62931034482759,75.76253359822368,307.74622857142856,17.077184120897908,36.41555126133156,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,511.761,9.46757,298.622,299.408,298.828,373.312,424.215,399.424,444.068,92.62931034482759,75.76253359822368,307.53188571428564,19.70762396700226,40.35624487757809,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,523.629,9.47005,298.208,295.991,298.467,366.406,423.048,370.93,429.646,92.62931034482759,75.76253359822368,306.5498285714285,21.460165984269114,37.842419781308394,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,523.116,9.47252,296.906,294.732,298.569,389.502,465.574,343.543,392.527,92.62931034482759,75.76253359822368,302.60620000000006,14.758668594422739,43.688370820532796,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,509.981,9.47747,299.247,301.488,303.641,408.761,441.54,367.338,332.568,92.62931034482759,75.76253359822368,303.08385714285714,28.05603098223607,55.80737177623964,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,523.569,9.50221,298.869,299.806,297.353,475.239,478.801,403.403,434.095,92.62931034482759,75.76253359822368,310.5426071428571,21.817151727414455,43.850564488412,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,515.966,9.48242,302.006,301.149,301.465,398.096,559.028,412.52,335.484,92.62931034482759,75.76253359822368,308.5407142857143,16.164501824618522,82.21383185299408,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,518.75,9.48489,302.124,300.564,300.924,381.9,511.846,446.631,372.101,92.62931034482759,75.76253359822368,310.1981428571429,22.806580997806822,66.2560473063906,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,512.905,9.48736,301.764,305.409,300.806,379.617,593.254,442.07,394.887,92.62931034482759,75.76253359822368,308.9114285714286,19.554781647610245,84.23749197245562,20,5,9,36
2017-09-09 20:00:00,0.0,GREEN,520.468,9.48984,301.325,303.461,300.446,369.455,518.789,415.806,396.111,92.62931034482759,75.76253359822368,299.9867142857143,27.23030991202197,62.955588522688714,20,5,9,36
